16
0 102 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 32 2 4
5 24 9 -1
6 19 7 9
7 104 6 9
8 3 13 -1
9 4 11 13
10 77 10 13
11 13 10 14
12 3 10 15
13 12 18 -1
14 41 16 18
15 19 16 19
