34
0 102 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 38 2 4
5 17 2 5
6 40 9 -1
7 38 7 9
8 104 6 9
9 62 8 9
10 42 13 -1
11 2 14 -1
12 36 11 13
13 77 10 13
14 17 10 14
15 52 10 15
16 50 12 15
17 27 18 -1
18 37 19 -1
19 41 16 18
20 47 16 19
21 21 16 20
22 20 17 20
23 46 25 -1
24 47 21 25
25 36 21 26
26 27 23 26
27 37 22 26
28 28 24 26
29 32 29 30
30 13 29 -1
31 54 27 29
32 35 27 31
33 31 28 31
