21
0 102 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 38 2 4
5 17 2 5
6 29 9 -1
7 28 7 9
8 104 6 9
9 21 13 -1
10 10 11 13
11 77 10 13
12 17 10 14
13 32 10 15
14 27 18 -1
15 8 19 -1
16 41 16 18
17 31 16 19
18 1 16 20
19 13 21 25
20 4 27 29
