0.0 1.0 0.0 0.0 0.0 0.0 -0.0 1.0 0.0 0.0 0.0 0.0 -0.0 1.0 0.0 0.0 0.0 0.0 -0.0
1e-06 0.999995530919 1.77279485714e-07 2.03484798122e-07 2.40353613984e-07 1.94320000091e-08 7.67629999565e-08 0.999996993982 1.99705069952e-08 3.69003271562e-08 5.0388386099e-08 2.49009999287e-08 2.71880000735e-08 0.999998536933 1.63117865237e-07 1.99400847405e-07 2.29387855098e-07 4.6620101779e-08 1.0166426645e-07
4e-06 0.999982125231 7.09111950357e-07 8.13644626459e-07 9.61005678632e-07 7.75719999346e-08 3.06761000046e-07 0.999987976017 7.98813529267e-08 1.47599729668e-07 2.01546577892e-07 9.96030000699e-08 1.08747999938e-07 0.999994149144 6.52471460949e-07 7.97298734842e-07 9.17135019889e-07 1.8632162424e-07 4.0636826304e-07
9e-06 0.999959787602 1.59547941681e-06 1.82958512562e-06 2.16074316426e-06 1.7395499996e-07 6.89131000042e-07 0.999972946374 1.79730512675e-07 3.32086506341e-07 4.53457946869e-07 2.24097999935e-07 2.44674000061e-07 0.999986840872 1.46806078713e-06 1.79277425223e-06 2.06199880296e-06 4.18637208344e-07 9.13250553181e-07
1.6e-05 0.9999285258 2.83635192447e-06 3.24981786027e-06 3.83754874565e-06 3.07801999999e-07 1.22243900003e-06 0.9999519055 3.19514611182e-07 5.90341052864e-07 8.06094142569e-07 3.98376999944e-07 4.34953000061e-07 0.999976619176 2.6098858438e-06 3.18429641624e-06 3.66191446279e-06 7.4278087725e-07 1.62088399547e-06
2.5e-05 0.999888350675 4.43168753116e-06 5.07227192218e-06 5.98860130817e-06 4.78032999962e-07 1.90468100003e-06 0.999924854022 4.9922892367e-07 9.22339967642e-07 1.25941609164e-06 6.22424000007e-07 6.79566000028e-07 0.99996349391 4.07794663093e-06 4.96973534392e-06 5.7139925848e-06 1.15766197195e-06 2.527270619e-06
3.6e-05 0.999839276144 6.38143231579e-06 7.29428818718e-06 8.61029790508e-06 6.83261000001e-07 2.73329800005e-06 0.999891792747 7.18867375932e-07 1.32804562069e-06 1.8133756957e-06 8.96216999946e-07 9.78495000026e-07 0.999947477714 5.87224314854e-06 7.14635752519e-06 8.21454229505e-06 1.66188606143e-06 3.62985745239e-06
4.9e-05 0.999781319158 8.68552038173e-06 9.91263768351e-06 1.16982505502e-05 9.21806000087e-07 3.70517799997e-06 0.999852722657 9.78422544727e-07 1.80742196504e-06 2.46790692454e-06 1.219735e-06 1.33170700001e-06 0.999928585983 7.99277539662e-06 9.7108366252e-06 1.11590723713e-05 2.25375282559e-06 4.92554530718e-06
6.4e-05 0.999714499674 1.13438738611e-05 1.29235244474e-05 1.52473160484e-05 1.19169500001e-06 4.81667499996e-06 0.999807644918 1.27788565824e-06 2.36041745601e-06 3.22294038616e-06 1.592946e-06 1.73917500002e-06 0.999906836836 1.04395433752e-05 1.26592686824e-05 1.45423097672e-05 2.93127691697e-06 6.41069551399e-06
8.1e-05 0.999638840611 1.43564029193e-05 1.63226008356e-05 1.92515988289e-05 1.49067100008e-06 6.06361799993e-06 0.999756560872 1.61724659666e-06 2.98697643826e-06 4.07839333118e-06 2.01581899995e-06 2.20085900005e-06 0.999882251074 1.32125470842e-05 1.59871792952e-05 1.8358213175e-05 3.69217779794e-06 8.08115061746e-06
0.0001 0.99955436781 1.77230057617e-05 2.01049748226e-05 2.37044793829e-05 1.81620299999e-06 7.44132999997e-06 0.999699472038 1.99649389277e-06 3.68703756707e-06 5.03416613862e-06 2.48831799998e-06 2.71671700003e-06 0.999854852151 1.63117865237e-05 1.96895281899e-05 2.25999981925e-05 4.53390055566e-06 9.93224702928e-06
0.000121 0.999461109983 2.14435686388e-05 2.42652298042e-05 2.85986337469e-05 2.16549200005e-06 8.94464399992e-06 0.999636380117 2.41561473274e-06 4.46053095863e-06 6.09015582614e-06 3.01039799999e-06 3.28670299998e-06 0.999824666111 1.97372616937e-05 2.37607358893e-05 2.72601525267e-05 5.45361969861e-06 1.19588266415e-05
0.000144 0.999359098654 2.55179658542e-05 2.87974392852e-05 3.39260506152e-05 2.53548700002e-06 1.0567921e-05 0.999567286987 2.8745949569e-06 5.30737660774e-06 7.24624408561e-06 3.58201499995e-06 3.91076500006e-06 0.999791721542 2.34889725942e-05 2.81946975258e-05 3.23304585262e-05 6.44825293261e-06 1.41552644061e-05
0.000169 0.999248368106 2.99460597726e-05 3.36951785222e-05 3.96780690071e-05 2.92288799997e-06 1.23050750001e-05 0.999492194705 3.37341906063e-06 6.22748945457e-06 8.50230385397e-06 4.20311800009e-06 4.58884499999e-06 0.999756049522 2.75669192251e-05 3.29847873686e-05 3.78020235803e-05 7.51446391634e-06 1.65154848816e-05
0.000196 0.999128955307 3.4727700828e-05 3.89515519068e-05 4.58453919458e-05 3.324167e-06 1.414959e-05 0.999411105504 3.91207019537e-06 7.22077811034e-06 9.85819322812e-06 4.87365099999e-06 5.32088299998e-06 0.999717683548 3.19711015865e-05 3.81238939764e-05 4.36653042932e-05 8.64868701e-06 1.90329807456e-05
0.000225 0.999000899849 3.98627275337e-05 4.45592036792e-05 5.24181284997e-05 3.73557300004e-06 1.6094552e-05 0.999324021797 4.49053016965e-06 8.28714391803e-06 1.1313763186e-05 5.59355700003e-06 6.10681000002e-06 0.999676659481 3.67015196784e-05 4.36044243701e-05 4.9910136629e-05 9.8471249973e-06 2.17008482919e-05
