0.0 1.0 0.0 0.0 0.0 0.0 -0.0 1.0 0.0 0.0 0.0 0.0 -0.0 1.0 0.0 0.0 0.0 0.0 -0.0
1e-06 0.999996638488 3.28143164386e-08 3.11225569525e-08 4.51342520854e-08 4.87749999278e-08 4.85200000178e-08 0.99999747608 7.99389723666e-08 8.28860011964e-08 8.96899491846e-08 5.99189999839e-08 5.94529999676e-08 0.999999162406 7.65775717918e-08 7.60656885005e-08 7.15547869974e-08 1.09329783005e-08 1.11439774075e-08
4e-06 0.999986554125 1.31256156547e-07 1.24481283854e-07 1.80525868594e-07 1.95088999955e-07 1.94071000048e-07 0.999989904304 3.19753187325e-07 3.31527168978e-07 3.58738314615e-07 2.39665999935e-07 2.37804000047e-07 0.999996649787 3.06310287167e-07 3.04243601426e-07 2.86204940376e-07 4.37326551639e-08 4.45766363821e-08
9e-06 0.999969747427 2.95322192772e-07 2.80052919852e-07 4.06134365474e-07 4.38907000078e-07 4.36618999955e-07 0.999977284625 7.19434538622e-07 7.45869218566e-07 8.07087230424e-07 5.39211999939e-07 5.35021000059e-07 0.999992462631 6.89198146126e-07 6.84486869413e-07 6.43898645596e-07 9.84002552773e-08 1.0030316e-07
1.6e-05 0.999946219253 5.25006879425e-07 4.97802574048e-07 7.21893848869e-07 7.8017400007e-07 7.76107e-07 0.999959616966 1.2789695164e-06 1.3258175433e-06 1.43463928676e-06 9.58507999971e-07 9.51057000043e-07 0.999986601746 1.22524114867e-06 1.21671750409e-06 1.14454153768e-06 1.74944488784e-07 1.78328187994e-07
2.5e-05 0.999915970807 8.2030245304e-07 7.77674781013e-07 1.12771221111e-06 1.21881100001e-06 1.21245499995e-06 0.999936901217 1.99833920808e-06 2.07124739994e-06 2.24125482256e-06 1.497485e-06 1.48584100002e-06 0.999979068269 1.91443929479e-06 1.90081899821e-06 1.78801720332e-06 2.73372554482e-07 2.78659820885e-07
3.6e-05 0.999879003636 1.18119893285e-06 1.11960379098e-06 1.62347108148e-06 1.75471499997e-06 1.74556200006e-06 0.99990913724 2.87751929952e-06 2.98199114269e-06 3.22676112104e-06 2.156054e-06 2.13928899995e-06 0.999969863658 2.7567925845e-06 2.7366513409e-06 2.57416102073e-06 3.93699144396e-07 4.0130962331e-07
4.9e-05 0.99983531963 1.60768412145e-06 1.52350506108e-06 2.20902549493e-06 2.38776299999e-06 2.37530500002e-06 0.999876324863 3.91648007657e-06 4.0578482027e-06 4.39093901071e-06 2.93410800001e-06 2.9112890001e-06 0.999958989695 3.7523010178e-06 3.72403478418e-06 3.50278279735e-06 5.35932448975e-07 5.46290631065e-07
6.4e-05 0.999784921023 2.09974360551e-06 1.98928242397e-06 2.88420631039e-06 3.11780700002e-06 3.10153700001e-06 0.999838463885 5.11518642699e-06 5.29858238717e-06 5.73353540059e-06 3.83152000005e-06 3.80171399994e-06 0.999946448487 4.90096459468e-06 4.86276240918e-06 4.57365403479e-06 7.00089163641e-07 7.13620357473e-07
8.1e-05 0.999727810391 2.65736075678e-06 2.51681913819e-06 3.6488158961e-06 3.944679e-06 3.92409100003e-06 0.999795554076 6.47359784262e-06 6.70391756972e-06 7.25425583483e-06 4.84814099999e-06 4.81041899991e-06 0.999932242462 6.20278331514e-06 6.15259113373e-06 5.7865107634e-06 8.8618749805e-07 9.03313801315e-07
