0.0 1.0 0.0 0.0 0.0 0.0 -0.0 1.0 0.0 0.0 0.0 0.0 -0.0 1.0 0.0 0.0 0.0 0.0 -0.0
1e-06 0.999996656904 4.78021831181e-08 3.9302403101e-08 5.07816060402e-08 4.20590000605e-08 4.74889999547e-08 0.999997214494 1.15678596818e-08 1.05564921642e-08 2.42305957599e-08 1.05449999843e-08 1.0130000061e-08 0.999999442408 4.86043661422e-08 2.96311572377e-08 3.00443851565e-08 3.15140934459e-08 3.73591099168e-08
4e-06 0.999986627789 1.91207116637e-07 1.57197857209e-07 2.03106685946e-07 1.68230999908e-07 1.89947999996e-07 0.999988858046 4.6271047704e-08 4.22252089237e-08 9.69215256354e-08 4.21789999594e-08 4.05230000666e-08 0.999997769718 1.94417464569e-07 1.18513924492e-07 1.2016172765e-07 1.26053493199e-07 1.49426761298e-07
9e-06 0.999969913176 4.3020995315e-07 3.53645618282e-07 4.56926646626e-07 3.78495999986e-07 4.2735200001e-07 0.999974930861 1.04108391022e-07 9.50074503511e-08 2.18064806711e-07 9.49049999699e-08 9.11790000169e-08 0.999994982189 4.3743929528e-07 2.66607785905e-07 2.70316859207e-07 2.83598558859e-07 3.36181915972e-07
1.6e-05 0.999946513931 7.6480261399e-07 6.28582624739e-07 8.12153935217e-07 6.72825000048e-07 7.59657999949e-07 0.999955433283 1.85077934642e-07 1.68899957486e-07 3.87650876401e-07 1.68722000038e-07 1.62102999912e-07 0.99999108025 7.77669858275e-07 4.73856207987e-07 4.80442992737e-07 5.04126887124e-07 5.97583175166e-07
2.5e-05 0.999916431269 1.19497378973e-06 9.81916247106e-07 1.26867147639e-06 1.05117500004e-06 1.18680700001e-06 0.999930365795 2.89176941752e-07 2.63901641422e-07 6.05664763509e-07 2.63629999941e-07 2.53301000064e-07 0.999986064504 1.21510915355e-06 7.40171350914e-07 7.50452591568e-07 7.87603310459e-07 9.33574775042e-07
3.6e-05 0.999879666748 1.72070894095e-06 1.4135328443e-06 1.82632169681e-06 1.51349199995e-06 1.70872299998e-06 0.999899729014 4.16401893883e-07 3.80011955332e-07 8.72087080661e-07 3.79634000014e-07 3.64778000028e-07 0.999979935722 1.74975718112e-06 1.06544523545e-06 1.08022728424e-06 1.13397889168e-06 1.34408758223e-06
4.9e-05 0.999836222276 2.34199029905e-06 1.92328666704e-06 2.48492146744e-06 2.05970900002e-06 2.325315e-06 0.999863523698 5.66748491144e-07 5.17226554772e-07 1.18689528657e-06 5.16732999944e-07 4.96544000028e-07 0.999972694851 2.38161394097e-06 1.44954321864e-06 1.46962852575e-06 1.54319992229e-06 1.82903508639e-06
6.4e-05 0.999786100103 3.0587968675e-06 2.51101168309e-06 3.24424581408e-06 2.68974900008e-06 3.03647099997e-06 0.99982175074 7.40211652488e-07 6.75542617066e-07 1.55006004606e-06 6.7493e-07 6.48607999976e-07 0.999964343007 3.1106794331e-06 1.8923085086e-06 1.91848914422e-06 2.01520091403e-06 2.3883133915e-06
8.1e-05 0.999729302825 3.87110442309e-06 3.17651636091e-06 4.10403874971e-06 3.40351999994e-06 3.84206400006e-06 0.999774411171 9.36785516035e-07 8.54957103988e-07 1.96155000174e-06 8.5422899998e-07 8.20982999916e-07 0.999954881476 3.93695365752e-06 2.39356109091e-06 2.42661478938e-06 2.54990259285e-06 3.02180220735e-06
0.0001 0.999665833385 4.77888551749e-06 3.91957723172e-06 5.06401395931e-06 4.200919e-06 4.74195200006e-06 0.999721506159 1.15646343944e-06 1.05546741304e-06 2.42132998258e-06 1.05463099997e-06 1.01368000005e-06 0.999944311717 4.86043661422e-06 2.9530903931e-06 2.99379263107e-06 3.14721989281e-06 3.72937083737e-06
