18
0 102 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 38 2 4
5 10 2 5
6 27 9 -1
7 23 7 9
8 104 6 9
9 7 13 -1
10 4 11 13
11 77 10 13
12 15 10 14
13 12 10 15
14 22 18 -1
15 41 16 18
16 23 16 19
17 4 21 25
