23
0 102 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 38 2 4
5 17 2 5
6 40 9 -1
7 38 7 9
8 104 6 9
9 32 8 9
10 29 13 -1
11 22 11 13
12 77 10 13
13 17 10 14
14 52 10 15
15 27 18 -1
16 15 19 -1
17 41 16 18
18 47 16 19
19 10 16 20
20 29 21 25
21 1 21 26
22 18 27 29
