15
0 88 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 17 2 4
5 20 9 -1
6 15 7 9
7 104 6 9
8 3 13 -1
9 77 10 13
10 2 10 14
11 3 10 15
12 12 18 -1
13 41 16 18
14 10 16 19
