19
0 102 3 -1
1 106 1 3
2 41 1 4
3 19 1 5
4 38 2 4
5 17 2 5
6 27 9 -1
7 27 7 9
8 104 6 9
9 7 13 -1
10 10 11 13
11 77 10 13
12 17 10 14
13 22 10 15
14 25 18 -1
15 41 16 18
16 27 16 19
17 9 21 25
18 1 27 29
